q_idx,bins_items_correct_answer,debug_level_2,question,cue,cue_completed,retrieval_type,get,correct_answer,correct_answer_chapters,correct_answer_detailed,n_items_correct_answer,n_chapters_correct_answer,debug_changed,debug_existing_change
3,"{3,4,5}",1086,"Think about all events that have occurred at Hydra Cloud Facility. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Hydra Cloud Facility}, *, *)",Times,all,"{'September 27, 2225', 'July 25, 2224', 'April 09, 2226', 'May 28, 2225'}","{8, 50, 52, 14}","{8: 'September 27, 2225', 14: 'April 09, 2226', 50: 'July 25, 2224', 52: 'May 28, 2225'}",4,4,set(),
3,"{3,4,5}",1088,"Think about all events that have occurred at Luna Oceanus Trading Post. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Luna Oceanus Trading Post}, *, *)",Times,all,"{'May 11, 2226', 'October 12, 2224', 'September 22, 2226'}","{27, 37, 47}","{27: 'October 12, 2224', 37: 'May 11, 2226', 47: 'September 22, 2226'}",3,3,set(),
3,"{3,4,5}",1089,"Think about all events that have occurred at Luna Shackleton Crater Colony. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Luna Shackleton Crater Colony}, *, *)",Times,all,"{'September 27, 2225', 'March 23, 2225', 'January 26, 2225', 'February 27, 2226', 'June 14, 2225'}","{38, 41, 44, 51, 24}","{24: 'September 27, 2225', 38: 'January 26, 2225', 41: 'February 27, 2226', 44: 'March 23, 2225', 51: 'June 14, 2225'}",5,5,set(),
4,"{3,4,5}",346,"Consider the location Eridani Metallurgy Complex. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Eridani Metallurgy Complex}, *, *)",Entities,all,"{'Zoe Brown', 'Carter Stewart', 'Henry Reed'}","{16, 3, 30}","{3: 'Henry Reed', 16: 'Zoe Brown', 30: 'Carter Stewart'}",3,3,set(),
4,"{3,4,5}",348,"Consider the location Europa Subsurface Laboratory. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Europa Subsurface Laboratory}, *, *)",Entities,all,"{'Zoe Brown', 'Mila Gonzalez', 'Benjamin Green', 'Henry Reed'}","{11, 21, 46, 7}","{7: 'Benjamin Green', 11: 'Henry Reed', 21: 'Mila Gonzalez', 46: 'Zoe Brown'}",4,4,set(),
4,"{3,4,5}",349,"Consider the location Hydra Cloud Facility. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Hydra Cloud Facility}, *, *)",Entities,all,"{'Levi Rodriguez', 'Owen Thomas', 'Benjamin Green'}","{8, 50, 52, 14}","{8: 'Owen Thomas', 14: 'Benjamin Green', 50: 'Levi Rodriguez', 52: 'Levi Rodriguez'}",3,4,set(),
4,"{3,4,5}",351,"Consider the location Luna Oceanus Trading Post. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Luna Oceanus Trading Post}, *, *)",Entities,all,"{'Samuel Parker', 'Zoe Brown', 'Carter Stewart'}","{27, 37, 47}","{27: 'Zoe Brown', 37: 'Samuel Parker', 47: 'Carter Stewart'}",3,3,set(),
4,"{3,4,5}",352,"Consider the location Luna Shackleton Crater Colony. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Luna Shackleton Crater Colony}, *, *)",Entities,all,"{'Hazel Lewis', 'Levi Rodriguez', 'Samuel Parker', 'Zoe Brown', 'Henry Reed'}","{38, 41, 44, 51, 24}","{24: 'Samuel Parker', 38: 'Zoe Brown', 41: 'Hazel Lewis', 44: 'Henry Reed', 51: 'Levi Rodriguez'}",5,5,set(),
5,"{3,4,5}",696,"Recall the various events that have taken place at Eridani Metallurgy Complex. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Eridani Metallurgy Complex}, *, *)",Event contents,all,"{'cryo-pod integrity breach', 'navigation computer blackout', 'tachyon field surge'}","{16, 3, 30}","{3: 'navigation computer blackout', 16: 'cryo-pod integrity breach', 30: 'tachyon field surge'}",3,3,set(),
5,"{3,4,5}",698,"Recall the various events that have taken place at Europa Subsurface Laboratory. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Europa Subsurface Laboratory}, *, *)",Event contents,all,"{'hyperspace beacon failure', 'subspace antenna failure', 'artificial atmosphere toxicity'}","{11, 21, 46, 7}","{7: 'artificial atmosphere toxicity', 11: 'artificial atmosphere toxicity', 21: 'hyperspace beacon failure', 46: 'subspace antenna failure'}",3,4,set(),
5,"{3,4,5}",699,"Recall the various events that have taken place at Hydra Cloud Facility. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Hydra Cloud Facility}, *, *)",Event contents,all,"{'digital afterlife server shutdown', 'atmospheric scrubber failure', 'cryo-pod integrity breach'}","{8, 50, 52, 14}","{8: 'digital afterlife server shutdown', 14: 'cryo-pod integrity breach', 50: 'cryo-pod integrity breach', 52: 'atmospheric scrubber failure'}",3,4,set(),
5,"{3,4,5}",701,"Recall the various events that have taken place at Luna Oceanus Trading Post. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Luna Oceanus Trading Post}, *, *)",Event contents,all,"{'plasma conduit rupture', 'atmospheric scrubber failure', 'subspace antenna failure'}","{27, 37, 47}","{27: 'subspace antenna failure', 37: 'plasma conduit rupture', 47: 'atmospheric scrubber failure'}",3,3,set(),
5,"{3,4,5}",702,"Recall the various events that have taken place at Luna Shackleton Crater Colony. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Luna Shackleton Crater Colony}, *, *)",Event contents,all,"{'cryo-pod integrity breach', 'inertial dampener malfunction', 'fusion core breach', 'antimatter cascade', 'magnetic confinement rupture'}","{38, 41, 44, 51, 24}","{24: 'antimatter cascade', 38: 'cryo-pod integrity breach', 41: 'fusion core breach', 44: 'magnetic confinement rupture', 51: 'inertial dampener malfunction'}",5,5,set(),
21,2,1114,"Think about the events involving artificial atmosphere toxicity at Europa Subsurface Laboratory. List all protagonists involved in these events, without mentioning the events themselves.","(*, s, *, c)","(*, {Europa Subsurface Laboratory}, *, {artificial atmosphere toxicity})",Entities,all,"{'Benjamin Green', 'Henry Reed'}","{11, 7}","{7: 'Benjamin Green', 11: 'Henry Reed'}",2,2,set(),
21,2,1124,"Think about the events involving cryo-pod integrity breach at Hydra Cloud Facility. List all protagonists involved in these events, without mentioning the events themselves.","(*, s, *, c)","(*, {Hydra Cloud Facility}, *, {cryo-pod integrity breach})",Entities,all,"{'Levi Rodriguez', 'Benjamin Green'}","{50, 14}","{14: 'Benjamin Green', 50: 'Levi Rodriguez'}",2,2,set(),
20,2,494,"Recall all events related to artificial atmosphere toxicity that occurred at Europa Subsurface Laboratory. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, c)","(*, {Europa Subsurface Laboratory}, *, {artificial atmosphere toxicity})",Times,all,"{'February 27, 2226', 'May 11, 2226'}","{11, 7}","{7: 'February 27, 2226', 11: 'May 11, 2226'}",2,2,set(),
20,2,502,"Recall all events related to cryo-pod integrity breach that occurred at Hydra Cloud Facility. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, c)","(*, {Hydra Cloud Facility}, *, {cryo-pod integrity breach})",Times,all,"{'July 25, 2224', 'April 09, 2226'}","{50, 14}","{14: 'April 09, 2226', 50: 'July 25, 2224'}",2,2,set(),
19,2,865,"Reflect on Levi Rodriguez's experiences at Hydra Cloud Facility. Describe all the key events they've been involved in at this location, focusing on what happened rather than when it occurred.","(*, s, ent, *)","(*, {Hydra Cloud Facility}, {Levi Rodriguez}, *)",Event contents,all,"{'atmospheric scrubber failure', 'cryo-pod integrity breach'}","{50, 52}","{50: 'cryo-pod integrity breach', 52: 'atmospheric scrubber failure'}",2,2,set(),
18,2,27,"Consider all events involving Levi Rodriguez at Hydra Cloud Facility. Provide a list of all dates when these events occurred, without describing the events.","(*, s, ent, *)","(*, {Hydra Cloud Facility}, {Levi Rodriguez}, *)",Times,all,"{'July 25, 2224', 'May 28, 2225'}","{50, 52}","{50: 'July 25, 2224', 52: 'May 28, 2225'}",2,2,set(),
3,6+,1092,"Think about all events that have occurred at Mercury Twilight Observatory. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Mercury Twilight Observatory}, *, *)",Times,all,"{'May 28, 2225', 'October 13, 2224', 'April 09, 2226', 'September 22, 2226', 'October 09, 2225', 'March 23, 2224', 'February 27, 2226', 'June 14, 2225', 'May 11, 2226'}","{33, 5, 39, 43, 12, 45, 17, 18, 31}","{5: 'March 23, 2224', 12: 'May 11, 2226', 17: 'June 14, 2225', 18: 'February 27, 2226', 31: 'September 22, 2226', 33: 'October 09, 2225', 39: 'October 13, 2224', 43: 'April 09, 2226', 45: 'May 28, 2225'}",9,9,set(),
5,6+,705,"Recall the various events that have taken place at Mercury Twilight Observatory. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Mercury Twilight Observatory}, *, *)",Event contents,all,"{'digital afterlife server shutdown', 'cryo-pod integrity breach', 'main power grid overload', 'subspace antenna failure', 'fusion core breach', 'matter synthesizer overload', 'antimatter cascade', 'magnetic confinement rupture', 'memory patent warfare'}","{33, 5, 39, 43, 12, 45, 17, 18, 31}","{5: 'main power grid overload', 12: 'digital afterlife server shutdown', 17: 'cryo-pod integrity breach', 18: 'antimatter cascade', 31: 'fusion core breach', 33: 'memory patent warfare', 39: 'matter synthesizer overload', 43: 'subspace antenna failure', 45: 'magnetic confinement rupture'}",9,9,set(),
4,6+,355,"Consider the location Mercury Twilight Observatory. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Mercury Twilight Observatory}, *, *)",Entities,all,"{'Scarlett Thomas', 'Henry Reed', 'Lucy Carter', 'Brooklyn Ross', 'Logan Diaz', 'Jackson Ramos', 'Chloe Castillo', 'Zoe Brown', 'Julian Ross'}","{33, 5, 39, 43, 12, 45, 17, 18, 31}","{5: 'Logan Diaz', 12: 'Chloe Castillo', 17: 'Zoe Brown', 18: 'Jackson Ramos', 31: 'Julian Ross', 33: 'Lucy Carter', 39: 'Brooklyn Ross', 43: 'Scarlett Thomas', 45: 'Henry Reed'}",9,9,set(),
2,"{3,4,5}",830,"Reflect on April 09, 2226. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({April 09, 2226}, *, *, *)",Event contents,all,"{'subspace antenna failure', 'cryo-pod integrity breach', 'fusion core breach'}","{43, 14, 22}","{14: 'cryo-pod integrity breach', 22: 'fusion core breach', 43: 'subspace antenna failure'}",3,3,set(),
2,"{3,4,5}",845,"Reflect on February 27, 2226. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({February 27, 2226}, *, *, *)",Event contents,all,"{'artificial atmosphere toxicity', 'antimatter cascade', 'cryo-pod integrity breach', 'fusion core breach'}","{7, 9, 41, 18, 20}","{7: 'artificial atmosphere toxicity', 9: 'antimatter cascade', 18: 'antimatter cascade', 20: 'cryo-pod integrity breach', 41: 'fusion core breach'}",4,5,set(),
2,"{3,4,5}",864,"Reflect on June 14, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({June 14, 2225}, *, *, *)",Event contents,all,"{'crystalline matrix shatter', 'cryo-pod integrity breach', 'air filter contamination', 'inertial dampener malfunction'}","{42, 17, 51, 25, 57}","{17: 'cryo-pod integrity breach', 25: 'crystalline matrix shatter', 42: 'air filter contamination', 51: 'inertial dampener malfunction', 57: 'crystalline matrix shatter'}",4,5,set(),
2,"{3,4,5}",875,"Reflect on March 23, 2224. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({March 23, 2224}, *, *, *)",Event contents,all,"{'main power grid overload', 'cryo-pod integrity breach', 'hyperspace beacon failure'}","{16, 21, 36, 5}","{5: 'main power grid overload', 16: 'cryo-pod integrity breach', 21: 'hyperspace beacon failure', 36: 'cryo-pod integrity breach'}",3,4,set(),
