q_idx,bins_items_correct_answer,debug_level_2,question,cue,cue_completed,retrieval_type,get,correct_answer,correct_answer_chapters,correct_answer_detailed,n_items_correct_answer,n_chapters_correct_answer,debug_changed,debug_existing_change
5,"{3,4,5}",729,"Recall the various events that have taken place at Hydra Cloud Facility. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Hydra Cloud Facility}, *, *)",Event contents,all,"{'atmospheric scrubber failure', 'digital afterlife server shutdown', 'cryo-pod integrity breach'}","{8, 53, 14, 55}","{8: 'digital afterlife server shutdown', 14: 'cryo-pod integrity breach', 53: 'cryo-pod integrity breach', 55: 'atmospheric scrubber failure'}",3,4,set(),
5,"{3,4,5}",731,"Recall the various events that have taken place at Luna Oceanus Trading Post. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Luna Oceanus Trading Post}, *, *)",Event contents,all,"{'atmospheric scrubber failure', 'plasma conduit rupture', 'subspace antenna failure'}","{40, 50, 28}","{28: 'subspace antenna failure', 40: 'plasma conduit rupture', 50: 'atmospheric scrubber failure'}",3,3,set(),
5,"{3,4,5}",732,"Recall the various events that have taken place at Luna Shackleton Crater Colony. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Luna Shackleton Crater Colony}, *, *)",Event contents,all,"{'magnetic confinement rupture', 'inertial dampener malfunction', 'antimatter cascade', 'fusion core breach', 'cryo-pod integrity breach'}","{41, 44, 47, 54, 25}","{25: 'antimatter cascade', 41: 'cryo-pod integrity breach', 44: 'fusion core breach', 47: 'magnetic confinement rupture', 54: 'inertial dampener malfunction'}",5,5,set(),
3,"{3,4,5}",1130,"Think about all events that have occurred at Eridani Metallurgy Complex. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Eridani Metallurgy Complex}, *, *)",Times,all,"{'March 23, 2224', 'September 22, 2226', 'October 27, 2224'}","{16, 3, 31}","{3: 'September 22, 2226', 16: 'March 23, 2224', 31: 'October 27, 2224'}",3,3,set(),
3,"{3,4,5}",1132,"Think about all events that have occurred at Europa Subsurface Laboratory. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Europa Subsurface Laboratory}, *, *)",Times,all,"{'March 23, 2224', 'February 27, 2226', 'May 11, 2226', 'December 26, 2226'}","{49, 11, 22, 7}","{7: 'February 27, 2226', 11: 'May 11, 2226', 22: 'March 23, 2224', 49: 'December 26, 2226'}",4,4,set(),
3,"{3,4,5}",1133,"Think about all events that have occurred at Hydra Cloud Facility. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Hydra Cloud Facility}, *, *)",Times,all,"{'September 27, 2225', 'July 25, 2224', 'May 28, 2225', 'April 09, 2226'}","{8, 53, 14, 55}","{8: 'September 27, 2225', 14: 'April 09, 2226', 53: 'July 25, 2224', 55: 'May 28, 2225'}",4,4,set(),
3,"{3,4,5}",1135,"Think about all events that have occurred at Luna Oceanus Trading Post. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Luna Oceanus Trading Post}, *, *)",Times,all,"{'September 22, 2226', 'October 12, 2224', 'May 11, 2226'}","{40, 50, 28}","{28: 'October 12, 2224', 40: 'May 11, 2226', 50: 'September 22, 2226'}",3,3,set(),
3,"{3,4,5}",1136,"Think about all events that have occurred at Luna Shackleton Crater Colony. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Luna Shackleton Crater Colony}, *, *)",Times,all,"{'March 23, 2225', 'February 27, 2226', 'June 14, 2225', 'September 27, 2225', 'January 26, 2225'}","{41, 44, 47, 54, 25}","{25: 'September 27, 2225', 41: 'January 26, 2225', 44: 'February 27, 2226', 47: 'March 23, 2225', 54: 'June 14, 2225'}",5,5,set(),
21,2,1165,"Think about the events involving artificial atmosphere toxicity at Europa Subsurface Laboratory. List all protagonists involved in these events, without mentioning the events themselves.","(*, s, *, c)","(*, {Europa Subsurface Laboratory}, *, {artificial atmosphere toxicity})",Entities,all,"{'Benjamin Green', 'Henry Reed'}","{11, 7}","{7: 'Benjamin Green', 11: 'Henry Reed'}",2,2,set(),
21,2,1175,"Think about the events involving cryo-pod integrity breach at Hydra Cloud Facility. List all protagonists involved in these events, without mentioning the events themselves.","(*, s, *, c)","(*, {Hydra Cloud Facility}, *, {cryo-pod integrity breach})",Entities,all,"{'Levi Rodriguez', 'Benjamin Green'}","{53, 14}","{14: 'Benjamin Green', 53: 'Levi Rodriguez'}",2,2,set(),
20,2,518,"Recall all events related to artificial atmosphere toxicity that occurred at Europa Subsurface Laboratory. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, c)","(*, {Europa Subsurface Laboratory}, *, {artificial atmosphere toxicity})",Times,all,"{'February 27, 2226', 'May 11, 2226'}","{11, 7}","{7: 'February 27, 2226', 11: 'May 11, 2226'}",2,2,set(),
20,2,526,"Recall all events related to cryo-pod integrity breach that occurred at Hydra Cloud Facility. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, c)","(*, {Hydra Cloud Facility}, *, {cryo-pod integrity breach})",Times,all,"{'July 25, 2224', 'April 09, 2226'}","{53, 14}","{14: 'April 09, 2226', 53: 'July 25, 2224'}",2,2,set(),
19,2,902,"Reflect on Levi Rodriguez's experiences at Hydra Cloud Facility. Describe all the key events they've been involved in at this location, focusing on what happened rather than when it occurred.","(*, s, ent, *)","(*, {Hydra Cloud Facility}, {Levi Rodriguez}, *)",Event contents,all,"{'atmospheric scrubber failure', 'cryo-pod integrity breach'}","{53, 55}","{53: 'cryo-pod integrity breach', 55: 'atmospheric scrubber failure'}",2,2,set(),
18,2,27,"Consider all events involving Levi Rodriguez at Hydra Cloud Facility. Provide a list of all dates when these events occurred, without describing the events.","(*, s, ent, *)","(*, {Hydra Cloud Facility}, {Levi Rodriguez}, *)",Times,all,"{'May 28, 2225', 'July 25, 2224'}","{53, 55}","{53: 'July 25, 2224', 55: 'May 28, 2225'}",2,2,set(),
5,6+,735,"Recall the various events that have taken place at Mercury Twilight Observatory. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Mercury Twilight Observatory}, *, *)",Event contents,all,"{'digital afterlife server shutdown', 'magnetic confinement rupture', 'subspace antenna failure', 'main power grid overload', 'antimatter cascade', 'memory patent warfare', 'matter synthesizer overload', 'fusion core breach', 'cryo-pod integrity breach'}","{32, 34, 5, 42, 12, 46, 48, 17, 19}","{5: 'main power grid overload', 12: 'digital afterlife server shutdown', 17: 'cryo-pod integrity breach', 19: 'antimatter cascade', 32: 'fusion core breach', 34: 'memory patent warfare', 42: 'matter synthesizer overload', 46: 'subspace antenna failure', 48: 'magnetic confinement rupture'}",9,9,set(),
3,6+,1139,"Think about all events that have occurred at Mercury Twilight Observatory. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Mercury Twilight Observatory}, *, *)",Times,all,"{'March 23, 2224', 'September 22, 2226', 'April 09, 2226', 'October 09, 2225', 'October 13, 2224', 'May 28, 2225', 'February 27, 2226', 'June 14, 2225', 'May 11, 2226'}","{32, 34, 5, 42, 12, 46, 48, 17, 19}","{5: 'March 23, 2224', 12: 'May 11, 2226', 17: 'June 14, 2225', 19: 'February 27, 2226', 32: 'September 22, 2226', 34: 'October 09, 2225', 42: 'October 13, 2224', 46: 'April 09, 2226', 48: 'May 28, 2225'}",9,9,set(),
4,6+,370,"Consider the location Mercury Twilight Observatory. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Mercury Twilight Observatory}, *, *)",Entities,all,"{'Brooklyn Ross', 'Lucy Carter', 'Zoe Brown', 'Henry Reed', 'Scarlett Thomas', 'Jackson Ramos', 'Logan Diaz', 'Chloe Castillo', 'Julian Ross'}","{32, 34, 5, 42, 12, 46, 48, 17, 19}","{5: 'Logan Diaz', 12: 'Chloe Castillo', 17: 'Zoe Brown', 19: 'Jackson Ramos', 32: 'Julian Ross', 34: 'Lucy Carter', 42: 'Brooklyn Ross', 46: 'Scarlett Thomas', 48: 'Henry Reed'}",9,9,set(),
2,"{3,4,5}",867,"Reflect on April 09, 2226. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({April 09, 2226}, *, *, *)",Event contents,all,"{'fusion core breach', 'cryo-pod integrity breach', 'subspace antenna failure'}","{46, 14, 23}","{14: 'cryo-pod integrity breach', 23: 'fusion core breach', 46: 'subspace antenna failure'}",3,3,set(),
2,"{3,4,5}",882,"Reflect on February 27, 2226. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({February 27, 2226}, *, *, *)",Event contents,all,"{'artificial atmosphere toxicity', 'fusion core breach', 'antimatter cascade', 'cryo-pod integrity breach'}","{7, 9, 44, 19, 21}","{7: 'artificial atmosphere toxicity', 9: 'antimatter cascade', 19: 'antimatter cascade', 21: 'cryo-pod integrity breach', 44: 'fusion core breach'}",4,5,set(),
2,"{3,4,5}",901,"Reflect on June 14, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({June 14, 2225}, *, *, *)",Event contents,all,"{'crystalline matrix shatter', 'air filter contamination', 'cryo-pod integrity breach', 'inertial dampener malfunction'}","{45, 17, 54, 26, 60}","{17: 'cryo-pod integrity breach', 26: 'crystalline matrix shatter', 45: 'air filter contamination', 54: 'inertial dampener malfunction', 60: 'crystalline matrix shatter'}",4,5,set(),
2,"{3,4,5}",912,"Reflect on March 23, 2224. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({March 23, 2224}, *, *, *)",Event contents,all,"{'hyperspace beacon failure', 'cryo-pod integrity breach', 'main power grid overload'}","{16, 38, 5, 22}","{5: 'main power grid overload', 16: 'cryo-pod integrity breach', 22: 'hyperspace beacon failure', 38: 'cryo-pod integrity breach'}",3,4,set(),
2,"{3,4,5}",915,"Reflect on May 11, 2226. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({May 11, 2226}, *, *, *)",Event contents,all,"{'digital afterlife server shutdown', 'subspace antenna failure', 'inertial dampener malfunction', 'artificial atmosphere toxicity', 'plasma conduit rupture'}","{40, 43, 11, 12, 58}","{11: 'artificial atmosphere toxicity', 12: 'digital afterlife server shutdown', 40: 'plasma conduit rupture', 43: 'subspace antenna failure', 58: 'inertial dampener malfunction'}",5,5,set(),
0,"{3,4,5}",588,"Recall all the events that occurred on April 09, 2226. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({April 09, 2226}, *, *, *)",Spaces,all,"{'Sedna Long Range Observatory', 'Hydra Cloud Facility', 'Mercury Twilight Observatory'}","{46, 14, 23}","{14: 'Hydra Cloud Facility', 23: 'Sedna Long Range Observatory', 46: 'Mercury Twilight Observatory'}",3,3,set(),
0,"{3,4,5}",591,"Recall all the events that occurred on February 27, 2226. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({February 27, 2226}, *, *, *)",Spaces,all,"{'Ross 128 Agricultural Station', 'Europa Subsurface Laboratory', 'Mars Valles Industrial Hub', 'Mercury Twilight Observatory', 'Luna Shackleton Crater Colony'}","{7, 9, 44, 19, 21}","{7: 'Europa Subsurface Laboratory', 9: 'Mars Valles Industrial Hub', 19: 'Mercury Twilight Observatory', 21: 'Ross 128 Agricultural Station', 44: 'Luna Shackleton Crater Colony'}",5,5,set(),
0,"{3,4,5}",595,"Recall all the events that occurred on June 14, 2225. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({June 14, 2225}, *, *, *)",Spaces,all,"{""Teegarden's Star Base"", 'Mercury Twilight Observatory', 'Luna Shackleton Crater Colony', 'Naiad Oceanographic Center', 'Sedna Long Range Observatory'}","{45, 17, 54, 26, 60}","{17: 'Mercury Twilight Observatory', 26: 'Sedna Long Range Observatory', 45: ""Teegarden's Star Base"", 54: 'Luna Shackleton Crater Colony', 60: 'Naiad Oceanographic Center'}",5,5,set(),
0,"{3,4,5}",596,"Recall all the events that occurred on March 23, 2224. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({March 23, 2224}, *, *, *)",Spaces,all,"{'Eridani Metallurgy Complex', 'Europa Subsurface Laboratory', 'Phobos Military Base', 'Mercury Twilight Observatory'}","{16, 38, 5, 22}","{5: 'Mercury Twilight Observatory', 16: 'Eridani Metallurgy Complex', 22: 'Europa Subsurface Laboratory', 38: 'Phobos Military Base'}",4,4,set(),
