q_idx,bins_items_correct_answer,debug_level_2,question,cue,cue_completed,retrieval_type,get,correct_answer,correct_answer_chapters,correct_answer_detailed,n_items_correct_answer,n_chapters_correct_answer,debug_changed,debug_existing_change
3,0,4372,"Think about all events that have occurred at Bronx Zoo. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Bronx Zoo}, *, *)",Times,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
3,0,4373,"Think about all events that have occurred at Brooklyn Bridge Park. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Brooklyn Bridge Park}, *, *)",Times,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
3,0,4374,"Think about all events that have occurred at Captree State Park. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Captree State Park}, *, *)",Times,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
3,0,4375,"Think about all events that have occurred at Caumsett State Historic Park Preserve. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Caumsett State Historic Park Preserve}, *, *)",Times,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
3,0,4376,"Think about all events that have occurred at Chrysler Building. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Chrysler Building}, *, *)",Times,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
4,"{3,4,5}",660,"Consider the location Brooklyn Museum. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Brooklyn Museum}, *, *)",Entities,all,"{'Brooklyn Ross', 'Lily Nguyen', 'Mila Gonzalez'}","{26, 67, 23}","{23: 'Lily Nguyen', 26: 'Mila Gonzalez', 67: 'Brooklyn Ross'}",3,3,set(),
4,"{3,4,5}",673,"Consider the location Queensboro Bridge. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Queensboro Bridge}, *, *)",Entities,all,"{'Brooklyn Ross', 'Henry Reed', 'Lucy Carter'}","{10, 90, 94, 71}","{10: 'Henry Reed', 71: 'Brooklyn Ross', 90: 'Henry Reed', 94: 'Lucy Carter'}",3,4,set(),
4,"{3,4,5}",676,"Consider the location Statue of Liberty. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Statue of Liberty}, *, *)",Entities,all,"{'Zoe Brown', 'Lucy Carter', 'Mila Gonzalez'}","{64, 69, 9, 108, 52}","{9: 'Mila Gonzalez', 52: 'Lucy Carter', 64: 'Zoe Brown', 69: 'Lucy Carter', 108: 'Zoe Brown'}",3,5,set(),
4,"{3,4,5}",682,"Consider the location Williamsburg Bridge. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Williamsburg Bridge}, *, *)",Entities,all,"{'Noah Williams', 'Julian Ross', 'Bella Alvarez', 'Olivia Turner'}","{43, 27, 21, 39}","{21: 'Julian Ross', 27: 'Noah Williams', 39: 'Olivia Turner', 43: 'Bella Alvarez'}",4,4,set(),
3,"{3,4,5}",1997,"Think about all events that have occurred at Brooklyn Museum. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Brooklyn Museum}, *, *)",Times,all,"{'June 14, 2025', 'April 09, 2026', 'August 24, 2026'}","{26, 67, 23}","{23: 'April 09, 2026', 26: 'June 14, 2025', 67: 'August 24, 2026'}",3,3,set(),
3,"{3,4,5}",2010,"Think about all events that have occurred at Queensboro Bridge. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Queensboro Bridge}, *, *)",Times,all,"{'June 14, 2025', 'October 13, 2024', 'April 09, 2026', 'July 13, 2024'}","{10, 90, 94, 71}","{10: 'October 13, 2024', 71: 'June 14, 2025', 90: 'April 09, 2026', 94: 'July 13, 2024'}",4,4,set(),
3,"{3,4,5}",2013,"Think about all events that have occurred at Statue of Liberty. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Statue of Liberty}, *, *)",Times,all,"{'May 11, 2026', 'April 09, 2026', 'November 13, 2026', 'February 27, 2026', 'January 03, 2026'}","{64, 69, 9, 108, 52}","{9: 'February 27, 2026', 52: 'November 13, 2026', 64: 'January 03, 2026', 69: 'April 09, 2026', 108: 'May 11, 2026'}",5,5,set(),
3,"{3,4,5}",2019,"Think about all events that have occurred at Williamsburg Bridge. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Williamsburg Bridge}, *, *)",Times,all,"{'May 11, 2026', 'February 27, 2026', 'September 22, 2026', 'November 13, 2026'}","{43, 27, 21, 39}","{21: 'February 27, 2026', 27: 'September 22, 2026', 39: 'November 13, 2026', 43: 'May 11, 2026'}",4,4,set(),
5,"{3,4,5}",1283,"Recall the various events that have taken place at Brooklyn Museum. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Brooklyn Museum}, *, *)",Event contents,all,"{'Theater Performance', 'Murder Mystery Dinner', 'Fashion Show'}","{26, 67, 23}","{23: 'Fashion Show', 26: 'Murder Mystery Dinner', 67: 'Theater Performance'}",3,3,set(),
5,"{3,4,5}",1296,"Recall the various events that have taken place at Queensboro Bridge. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Queensboro Bridge}, *, *)",Event contents,all,"{'Murder Mystery Dinner', 'Theater Performance', 'Film Festival', 'Farmers Market'}","{10, 90, 94, 71}","{10: 'Film Festival', 71: 'Murder Mystery Dinner', 90: 'Theater Performance', 94: 'Farmers Market'}",4,4,set(),
5,"{3,4,5}",1299,"Recall the various events that have taken place at Statue of Liberty. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Statue of Liberty}, *, *)",Event contents,all,"{'Tech Hackathon', 'Theater Performance', 'Fire Dancing Performance'}","{64, 69, 9, 108, 52}","{9: 'Theater Performance', 52: 'Tech Hackathon', 64: 'Fire Dancing Performance', 69: 'Theater Performance', 108: 'Tech Hackathon'}",3,5,set(),
5,"{3,4,5}",1305,"Recall the various events that have taken place at Williamsburg Bridge. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Williamsburg Bridge}, *, *)",Event contents,all,"{'Tech Hackathon', 'TED Talk', 'Fire Dancing Performance', 'Astronomy Night'}","{43, 27, 21, 39}","{21: 'Tech Hackathon', 27: 'TED Talk', 39: 'Fire Dancing Performance', 43: 'Astronomy Night'}",4,4,set(),
4,1,661,"Consider the location Chelsea Market. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Chelsea Market}, *, *)",Entities,all,{'Lillian Mendoza'},{35},{35: 'Lillian Mendoza'},1,1,set(),
4,1,664,"Consider the location Guggenheim Museum. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Guggenheim Museum}, *, *)",Entities,all,{'Brooklyn Ross'},{116},{116: 'Brooklyn Ross'},1,1,set(),
4,1,666,"Consider the location Hither Hills State Park. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Hither Hills State Park}, *, *)",Entities,all,{'Zoe Brown'},{4},{4: 'Zoe Brown'},1,1,set(),
4,1,667,"Consider the location Long Beach Boardwalk. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {Long Beach Boardwalk}, *, *)",Entities,all,{'Henry Reed'},{37},{37: 'Henry Reed'},1,1,set(),
4,1,670,"Consider the location New York Botanical Garden. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.","(*, s, *, *)","(*, {New York Botanical Garden}, *, *)",Entities,all,{'Ezra Edwards'},{24},{24: 'Ezra Edwards'},1,1,set(),
5,1,1284,"Recall the various events that have taken place at Chelsea Market. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Chelsea Market}, *, *)",Event contents,all,{'Karaoke Night'},{35},{35: 'Karaoke Night'},1,1,set(),
5,1,1287,"Recall the various events that have taken place at Guggenheim Museum. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Guggenheim Museum}, *, *)",Event contents,all,{'Drone Racing Event'},{116},{116: 'Drone Racing Event'},1,1,set(),
5,1,1289,"Recall the various events that have taken place at Hither Hills State Park. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Hither Hills State Park}, *, *)",Event contents,all,{'Karaoke Night'},{4},{4: 'Karaoke Night'},1,1,set(),
5,1,1290,"Recall the various events that have taken place at Long Beach Boardwalk. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {Long Beach Boardwalk}, *, *)",Event contents,all,{'Fashion Show'},{37},{37: 'Fashion Show'},1,1,set(),
5,1,1293,"Recall the various events that have taken place at New York Botanical Garden. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.","(*, s, *, *)","(*, {New York Botanical Garden}, *, *)",Event contents,all,{'Educational Workshop'},{24},{24: 'Educational Workshop'},1,1,set(),
3,1,1998,"Think about all events that have occurred at Chelsea Market. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Chelsea Market}, *, *)",Times,all,"{'November 13, 2026'}",{35},"{35: 'November 13, 2026'}",1,1,set(),
3,1,2001,"Think about all events that have occurred at Guggenheim Museum. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Guggenheim Museum}, *, *)",Times,all,"{'May 28, 2025'}",{116},"{116: 'May 28, 2025'}",1,1,set(),
3,1,2003,"Think about all events that have occurred at Hither Hills State Park. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Hither Hills State Park}, *, *)",Times,all,"{'May 07, 2024'}",{4},"{4: 'May 07, 2024'}",1,1,set(),
3,1,2004,"Think about all events that have occurred at Long Beach Boardwalk. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {Long Beach Boardwalk}, *, *)",Times,all,"{'November 13, 2026'}",{37},"{37: 'November 13, 2026'}",1,1,set(),
3,1,2007,"Think about all events that have occurred at New York Botanical Garden. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, *)","(*, {New York Botanical Garden}, *, *)",Times,all,"{'December 03, 2026'}",{24},"{24: 'December 03, 2026'}",1,1,set(),
19,"{3,4,5}",1599,"Reflect on Julian Ross's experiences at High Line. Describe all the key events they've been involved in at this location, focusing on what happened rather than when it occurred.","(*, s, ent, *)","(*, {High Line}, {Julian Ross}, *)",Event contents,all,"{'Archery Tournament', 'Fashion Show', 'Parkour Workshop'}","{32, 89, 95}","{32: 'Fashion Show', 89: 'Parkour Workshop', 95: 'Archery Tournament'}",3,3,set(),
18,"{3,4,5}",64,"Consider all events involving Julian Ross at High Line. Provide a list of all dates when these events occurred, without describing the events.","(*, s, ent, *)","(*, {High Line}, {Julian Ross}, *)",Times,all,"{'March 23, 2025', 'October 30, 2026', 'September 22, 2026'}","{32, 89, 95}","{32: 'September 22, 2026', 89: 'October 30, 2026', 95: 'March 23, 2025'}",3,3,set(),
